ticker,time_published,title,source,topic,sentiment_label,sentiment_score,relevance_score,url
INTC,2026-08-03 07:38:16,Concorde Asset Management LLC Lowers Stake in Intel Corporation $INTC,Longbridge,earnings,Neutral,0.114824,1.0,https://longbridge.com/news/294659124
AAPL,2026-08-03 07:38:16,Concorde Asset Management LLC Lowers Stake in Intel Corporation $INTC,Longbridge,earnings,Somewhat-Bullish,0.306422,0.733432,https://longbridge.com/news/294659124
NVDA,2026-08-03 07:38:16,Concorde Asset Management LLC Lowers Stake in Intel Corporation $INTC,Longbridge,earnings,Neutral,-0.104218,0.596368,https://longbridge.com/news/294659124
AMD,2026-08-03 07:38:16,Concorde Asset Management LLC Lowers Stake in Intel Corporation $INTC,Longbridge,earnings,Neutral,0.118397,0.566094,https://longbridge.com/news/294659124
LXFR,2026-08-03 07:13:59,Arrowstreet Capital Limited Partnership Has $5.95 Million Holdings in Luxfer Holdings PLC $LXFR,MarketBeat,earnings,Somewhat-Bullish,0.301496,1.0,https://www.marketbeat.com/instant-alerts/filing-arrowstreet-capital-limited-partnership-has-595-million-holdings-in-luxfer-holdings-plc-lxfr-2026-08-03/
AMD,2026-08-03 07:13:59,Arrowstreet Capital Limited Partnership Has $5.95 Million Holdings in Luxfer Holdings PLC $LXFR,MarketBeat,earnings,Somewhat-Bullish,0.341364,0.623087,https://www.marketbeat.com/instant-alerts/filing-arrowstreet-capital-limited-partnership-has-595-million-holdings-in-luxfer-holdings-plc-lxfr-2026-08-03/
AAPL,2026-08-03 07:13:59,Arrowstreet Capital Limited Partnership Has $5.95 Million Holdings in Luxfer Holdings PLC $LXFR,MarketBeat,earnings,Somewhat-Bullish,0.326205,0.608526,https://www.marketbeat.com/instant-alerts/filing-arrowstreet-capital-limited-partnership-has-595-million-holdings-in-luxfer-holdings-plc-lxfr-2026-08-03/
TSLA,2026-08-03 07:13:59,Arrowstreet Capital Limited Partnership Has $5.95 Million Holdings in Luxfer Holdings PLC $LXFR,MarketBeat,earnings,Somewhat-Bullish,0.346761,0.606908,https://www.marketbeat.com/instant-alerts/filing-arrowstreet-capital-limited-partnership-has-595-million-holdings-in-luxfer-holdings-plc-lxfr-2026-08-03/
MU,2026-08-03 07:08:40,Micron Technology (NASDAQ:MU) Shares Drop 10.6% Even as Memory Market Remains Tight,TechStock²,earnings,Somewhat-Bearish,-0.198076,1.0,https://ts2.tech/en/micron-technology-nasdaqmu-shares-drop-10-6-even-as-memory-market-remains-tight/
AMZN,2026-08-03 07:08:40,Micron Technology (NASDAQ:MU) Shares Drop 10.6% Even as Memory Market Remains Tight,TechStock²,earnings,Somewhat-Bullish,0.280806,0.743275,https://ts2.tech/en/micron-technology-nasdaqmu-shares-drop-10-6-even-as-memory-market-remains-tight/
NVDA,2026-08-03 07:08:40,Micron Technology (NASDAQ:MU) Shares Drop 10.6% Even as Memory Market Remains Tight,TechStock²,earnings,Neutral,0.135766,0.63387,https://ts2.tech/en/micron-technology-nasdaqmu-shares-drop-10-6-even-as-memory-market-remains-tight/
AAPL,2026-08-03 07:08:40,Micron Technology (NASDAQ:MU) Shares Drop 10.6% Even as Memory Market Remains Tight,TechStock²,earnings,Neutral,0.045157,0.639045,https://ts2.tech/en/micron-technology-nasdaqmu-shares-drop-10-6-even-as-memory-market-remains-tight/
MS,2026-08-03 07:08:07,"Micron, SanDisk, SK Hynix stocks: is Morgan Stanley’s Korea call a buy signal?",Invezz,financial_markets,Somewhat-Bullish,0.330437,0.833325,https://invezz.com/news/2026/08/03/micron-sandisk-sk-hynix-stocks-is-morgan-stanleys-korea-call-a-buy-signal/
MU,2026-08-03 07:08:07,"Micron, SanDisk, SK Hynix stocks: is Morgan Stanley’s Korea call a buy signal?",Invezz,financial_markets,Bullish,0.445166,0.935704,https://invezz.com/news/2026/08/03/micron-sandisk-sk-hynix-stocks-is-morgan-stanleys-korea-call-a-buy-signal/
WDC,2026-08-03 07:08:07,"Micron, SanDisk, SK Hynix stocks: is Morgan Stanley’s Korea call a buy signal?",Invezz,financial_markets,Somewhat-Bullish,0.310014,0.709143,https://invezz.com/news/2026/08/03/micron-sandisk-sk-hynix-stocks-is-morgan-stanleys-korea-call-a-buy-signal/
AAPL,2026-08-03 07:08:07,"Micron, SanDisk, SK Hynix stocks: is Morgan Stanley’s Korea call a buy signal?",Invezz,financial_markets,Somewhat-Bullish,0.207583,0.620059,https://invezz.com/news/2026/08/03/micron-sandisk-sk-hynix-stocks-is-morgan-stanleys-korea-call-a-buy-signal/
AMZN,2026-08-03 07:08:07,"Micron, SanDisk, SK Hynix stocks: is Morgan Stanley’s Korea call a buy signal?",Invezz,financial_markets,Somewhat-Bullish,0.206428,0.606981,https://invezz.com/news/2026/08/03/micron-sandisk-sk-hynix-stocks-is-morgan-stanleys-korea-call-a-buy-signal/
KT,2026-08-03 06:44:45,"KT Loses 230,000 Mobile Subscribers to Rivals; SK Telecom and LG U+ Absorb Defections",BigGo Finance,earnings,Neutral,-0.107608,1.0,https://finance.biggo.com/news/381d4374-819a-4e8a-808c-698b2885cda5
AAPL,2026-08-03 06:44:45,"KT Loses 230,000 Mobile Subscribers to Rivals; SK Telecom and LG U+ Absorb Defections",BigGo Finance,earnings,Neutral,0.105605,0.626944,https://finance.biggo.com/news/381d4374-819a-4e8a-808c-698b2885cda5
MSFT,2026-08-03 06:44:45,"KT Loses 230,000 Mobile Subscribers to Rivals; SK Telecom and LG U+ Absorb Defections",BigGo Finance,earnings,Neutral,0.106289,0.645945,https://finance.biggo.com/news/381d4374-819a-4e8a-808c-698b2885cda5
AMZN,2026-08-03 06:22:08,"Nasdaq Jumps 1% as Amazon Shares Surge: Investor Sentiment Improves, But Greed Index Remains in 'Fear' Zo",Benzinga,financial_markets,Bullish,0.474544,1.0,https://www.benzinga.com/markets/market-summary/26/08/60863538/nasdaq-jumps-1-as-amazon-shares-surge-investor-sentiment-improves-but-greed-index-remains-in-fear-zone
AAPL,2026-08-03 06:22:08,"Nasdaq Jumps 1% as Amazon Shares Surge: Investor Sentiment Improves, But Greed Index Remains in 'Fear' Zo",Benzinga,financial_markets,Bearish,-0.447707,0.714772,https://www.benzinga.com/markets/market-summary/26/08/60863538/nasdaq-jumps-1-as-amazon-shares-surge-investor-sentiment-improves-but-greed-index-remains-in-fear-zone
TSN,2026-08-03 06:22:08,"Nasdaq Jumps 1% as Amazon Shares Surge: Investor Sentiment Improves, But Greed Index Remains in 'Fear' Zo",Benzinga,financial_markets,Neutral,0.029277,0.618444,https://www.benzinga.com/markets/market-summary/26/08/60863538/nasdaq-jumps-1-as-amazon-shares-surge-investor-sentiment-improves-but-greed-index-remains-in-fear-zone
MAR,2026-08-03 06:22:08,"Nasdaq Jumps 1% as Amazon Shares Surge: Investor Sentiment Improves, But Greed Index Remains in 'Fear' Zo",Benzinga,financial_markets,Neutral,0.016816,0.624007,https://www.benzinga.com/markets/market-summary/26/08/60863538/nasdaq-jumps-1-as-amazon-shares-surge-investor-sentiment-improves-but-greed-index-remains-in-fear-zone
VRTX,2026-08-03 06:22:08,"Nasdaq Jumps 1% as Amazon Shares Surge: Investor Sentiment Improves, But Greed Index Remains in 'Fear' Zo",Benzinga,financial_markets,Neutral,0.038531,0.631316,https://www.benzinga.com/markets/market-summary/26/08/60863538/nasdaq-jumps-1-as-amazon-shares-surge-investor-sentiment-improves-but-greed-index-remains-in-fear-zone
VOTE,2026-08-03 06:20:00,Should TCW Transform 500 ETF (VOTE) Be on Your Investing Radar?,Yahoo Finance Singapore,financial_markets,Somewhat-Bullish,0.338979,1.0,https://sg.finance.yahoo.com/news/tcw-transform-500-etf-vote-102002497.html
NVDA,2026-08-03 06:20:00,Should TCW Transform 500 ETF (VOTE) Be on Your Investing Radar?,Yahoo Finance Singapore,financial_markets,Somewhat-Bullish,0.334662,0.609473,https://sg.finance.yahoo.com/news/tcw-transform-500-etf-vote-102002497.html
AAPL,2026-08-03 06:20:00,Should TCW Transform 500 ETF (VOTE) Be on Your Investing Radar?,Yahoo Finance Singapore,financial_markets,Somewhat-Bullish,0.311127,0.644049,https://sg.finance.yahoo.com/news/tcw-transform-500-etf-vote-102002497.html
MSFT,2026-08-03 06:20:00,Should TCW Transform 500 ETF (VOTE) Be on Your Investing Radar?,Yahoo Finance Singapore,financial_markets,Somewhat-Bullish,0.313248,0.619947,https://sg.finance.yahoo.com/news/tcw-transform-500-etf-vote-102002497.html
QQQ,2026-08-03 05:57:37,"AI Boom Delivers Historic Earnings Beats - Invesco QQQ Trust, Series 1 (NASDAQ:QQQ)",Benzinga,earnings,Somewhat-Bullish,0.309993,1.0,https://www.benzinga.com/markets/tech/26/08/60863456/ai-spending-pays-off-as-big-tech-delivers-historic-earnings-beats-etfs-to-watch
MSFT,2026-08-03 05:57:37,"AI Boom Delivers Historic Earnings Beats - Invesco QQQ Trust, Series 1 (NASDAQ:QQQ)",Benzinga,earnings,Bullish,0.442716,0.738254,https://www.benzinga.com/markets/tech/26/08/60863456/ai-spending-pays-off-as-big-tech-delivers-historic-earnings-beats-etfs-to-watch
AMZN,2026-08-03 05:57:37,"AI Boom Delivers Historic Earnings Beats - Invesco QQQ Trust, Series 1 (NASDAQ:QQQ)",Benzinga,earnings,Bullish,0.397859,0.694908,https://www.benzinga.com/markets/tech/26/08/60863456/ai-spending-pays-off-as-big-tech-delivers-historic-earnings-beats-etfs-to-watch
AAPL,2026-08-03 05:57:37,"AI Boom Delivers Historic Earnings Beats - Invesco QQQ Trust, Series 1 (NASDAQ:QQQ)",Benzinga,earnings,Somewhat-Bullish,0.259728,0.609865,https://www.benzinga.com/markets/tech/26/08/60863456/ai-spending-pays-off-as-big-tech-delivers-historic-earnings-beats-etfs-to-watch
GOOGL,2026-08-03 05:57:37,"AI Boom Delivers Historic Earnings Beats - Invesco QQQ Trust, Series 1 (NASDAQ:QQQ)",Benzinga,earnings,Somewhat-Bullish,0.201767,0.564083,https://www.benzinga.com/markets/tech/26/08/60863456/ai-spending-pays-off-as-big-tech-delivers-historic-earnings-beats-etfs-to-watch
RAFE,2026-08-03 04:40:23,"RAFE ETF Profile: Dividends, Returns (BOATS:RAFE)",TradingView,finance,Neutral,0.142874,1.0,https://www.tradingview.com/symbols/BOATS-RAFE/profile/
AAPL,2026-08-03 04:40:23,"RAFE ETF Profile: Dividends, Returns (BOATS:RAFE)",TradingView,finance,Neutral,0.123532,0.719901,https://www.tradingview.com/symbols/BOATS-RAFE/profile/
MSFT,2026-08-03 04:40:23,"RAFE ETF Profile: Dividends, Returns (BOATS:RAFE)",TradingView,finance,Neutral,0.132473,0.73797,https://www.tradingview.com/symbols/BOATS-RAFE/profile/
ALL,2026-08-03 04:40:23,"RAFE ETF Profile: Dividends, Returns (BOATS:RAFE)",TradingView,finance,Neutral,0.129645,0.609267,https://www.tradingview.com/symbols/BOATS-RAFE/profile/
ICE,2026-08-03 04:40:23,"RAFE ETF Profile: Dividends, Returns (BOATS:RAFE)",TradingView,finance,Neutral,0.114285,0.63944,https://www.tradingview.com/symbols/BOATS-RAFE/profile/
GAM-P-B,2026-08-03 01:14:18,Semi‑Annual Results and Portfolio Tilt Might Change The Case For Investing In General American Investors (GAM),Sahm,earnings,Neutral,0.046806,0.311252,https://www.sahmcapital.com/news/content/semiannual-results-and-portfolio-tilt-might-change-the-case-for-investing-in-general-american-investors-gam-2026-08-01
GEV,2026-08-03 01:14:18,Semi‑Annual Results and Portfolio Tilt Might Change The Case For Investing In General American Investors (GAM),Sahm,earnings,Neutral,0.116581,0.623294,https://www.sahmcapital.com/news/content/semiannual-results-and-portfolio-tilt-might-change-the-case-for-investing-in-general-american-investors-gam-2026-08-01
AAPL,2026-08-03 01:14:18,Semi‑Annual Results and Portfolio Tilt Might Change The Case For Investing In General American Investors (GAM),Sahm,earnings,Neutral,0.135752,0.610747,https://www.sahmcapital.com/news/content/semiannual-results-and-portfolio-tilt-might-change-the-case-for-investing-in-general-american-investors-gam-2026-08-01
MU,2026-08-02 23:08:42,Micron Stock Falls. Here’s What’s Overshadowing Big Tech Spending.,Barron's,earnings,Somewhat-Bearish,-0.206609,1.0,https://www.barrons.com/articles/micron-stock-price-apple-cook-8ea028d6
AAPL,2026-08-02 23:08:42,Micron Stock Falls. Here’s What’s Overshadowing Big Tech Spending.,Barron's,earnings,Neutral,0.144725,0.722135,https://www.barrons.com/articles/micron-stock-price-apple-cook-8ea028d6
AMZN,2026-08-02 23:08:42,Micron Stock Falls. Here’s What’s Overshadowing Big Tech Spending.,Barron's,earnings,Neutral,0.121874,0.741132,https://www.barrons.com/articles/micron-stock-price-apple-cook-8ea028d6
SNDK,2026-08-02 22:39:57,SanDisk Stock is Down 50% From the YTD High: Will Earnings Spark a Rebound?,Benzinga,earnings,Somewhat-Bullish,0.25834,1.0,https://www.benzinga.com/markets/equities/26/08/60862411/sandisk-stock-is-down-50-from-the-ytd-high-will-earnings-spark-a-rebound
MU,2026-08-02 22:39:57,SanDisk Stock is Down 50% From the YTD High: Will Earnings Spark a Rebound?,Benzinga,earnings,Neutral,0.144242,0.626175,https://www.benzinga.com/markets/equities/26/08/60862411/sandisk-stock-is-down-50-from-the-ytd-high-will-earnings-spark-a-rebound
STX,2026-08-02 22:39:57,SanDisk Stock is Down 50% From the YTD High: Will Earnings Spark a Rebound?,Benzinga,earnings,Somewhat-Bullish,0.303048,0.638625,https://www.benzinga.com/markets/equities/26/08/60862411/sandisk-stock-is-down-50-from-the-ytd-high-will-earnings-spark-a-rebound
WDC,2026-08-02 22:39:57,SanDisk Stock is Down 50% From the YTD High: Will Earnings Spark a Rebound?,Benzinga,earnings,Neutral,-0.116403,0.558553,https://www.benzinga.com/markets/equities/26/08/60862411/sandisk-stock-is-down-50-from-the-ytd-high-will-earnings-spark-a-rebound
AAPL,2026-08-02 22:39:57,SanDisk Stock is Down 50% From the YTD High: Will Earnings Spark a Rebound?,Benzinga,earnings,Somewhat-Bullish,0.212016,0.599724,https://www.benzinga.com/markets/equities/26/08/60862411/sandisk-stock-is-down-50-from-the-ytd-high-will-earnings-spark-a-rebound
BRK-B,2026-08-02 21:41:26,Why is Berkshire Hathaway stock rallying today?,Bitget,earnings,Neutral,0.041198,0.341143,https://www.bitget.com/amp/news/detail/12560605591367
UNP,2026-08-02 21:41:26,Why is Berkshire Hathaway stock rallying today?,Bitget,earnings,Neutral,0.120938,0.643144,https://www.bitget.com/amp/news/detail/12560605591367
CB,2026-08-02 21:41:26,Why is Berkshire Hathaway stock rallying today?,Bitget,earnings,Neutral,0.102651,0.600059,https://www.bitget.com/amp/news/detail/12560605591367
AAPL,2026-08-02 21:41:26,Why is Berkshire Hathaway stock rallying today?,Bitget,earnings,Somewhat-Bullish,0.33744,0.648903,https://www.bitget.com/amp/news/detail/12560605591367
QQXL,2026-08-02 20:40:12,Analysts Top 5 Questions Ahead of Apple’s Q3 Earnings Report,24/7 Wall St.,earnings,Neutral,0.010068,0.322241,https://247wallst.com/investing/2026/07/30/live-apple-reports-q3-earnings-tonight-will-their-new-5-trillion-market-cap-hold/liveupdates/4/?tpid=liveblog-1634130-7&tv=link&tc=in_content
AAPL,2026-08-02 20:40:12,Analysts Top 5 Questions Ahead of Apple’s Q3 Earnings Report,24/7 Wall St.,earnings,Neutral,0.127517,1.0,https://247wallst.com/investing/2026/07/30/live-apple-reports-q3-earnings-tonight-will-their-new-5-trillion-market-cap-hold/liveupdates/4/?tpid=liveblog-1634130-7&tv=link&tc=in_content
GOOGL,2026-08-02 20:40:12,Analysts Top 5 Questions Ahead of Apple’s Q3 Earnings Report,24/7 Wall St.,earnings,Neutral,0.057787,0.613153,https://247wallst.com/investing/2026/07/30/live-apple-reports-q3-earnings-tonight-will-their-new-5-trillion-market-cap-hold/liveupdates/4/?tpid=liveblog-1634130-7&tv=link&tc=in_content
AAPL,2026-08-02 20:13:00,Microsoft vs. Apple: Comparing Revenue Trends and the Impact of Artificial Intelligence,Yahoo Finance,earnings,Somewhat-Bearish,-0.220876,0.983908,https://finance.yahoo.com/markets/stocks/articles/microsoft-vs-apple-comparing-revenue-131301005.html
MSFT,2026-08-02 20:13:00,Microsoft vs. Apple: Comparing Revenue Trends and the Impact of Artificial Intelligence,Yahoo Finance,earnings,Somewhat-Bullish,0.312283,0.912422,https://finance.yahoo.com/markets/stocks/articles/microsoft-vs-apple-comparing-revenue-131301005.html
BPRN,2026-08-02 18:36:06,Princeton Bancorp director Stephen Distler sells $364k in stock By Investing.com,Investing.com Canada,finance,Somewhat-Bearish,-0.205987,0.985393,https://ca.investing.com/news/stock-market-news/princeton-bancorp-director-stephen-distler-sells-364k-in-stock-93CH-4771075
AVGO,2026-08-02 18:36:06,Princeton Bancorp director Stephen Distler sells $364k in stock By Investing.com,Investing.com Canada,finance,Neutral,0.129663,0.618093,https://ca.investing.com/news/stock-market-news/princeton-bancorp-director-stephen-distler-sells-364k-in-stock-93CH-4771075
AAPL,2026-08-02 18:36:06,Princeton Bancorp director Stephen Distler sells $364k in stock By Investing.com,Investing.com Canada,finance,Neutral,-0.108863,0.620011,https://ca.investing.com/news/stock-market-news/princeton-bancorp-director-stephen-distler-sells-364k-in-stock-93CH-4771075
TSLA,2026-08-02 18:36:06,Princeton Bancorp director Stephen Distler sells $364k in stock By Investing.com,Investing.com Canada,finance,Somewhat-Bullish,0.215944,0.644673,https://ca.investing.com/news/stock-market-news/princeton-bancorp-director-stephen-distler-sells-364k-in-stock-93CH-4771075
DWLD,2026-08-02 15:45:54,"DWLD ETF Profile: Dividends, Returns (LSE:DWLD)",TradingView,financial_markets,Neutral,0.027548,1.0,https://www.tradingview.com/symbols/LSE-DWLD/profile/
BEN,2026-08-02 15:45:54,"DWLD ETF Profile: Dividends, Returns (LSE:DWLD)",TradingView,financial_markets,Neutral,0.028182,0.728445,https://www.tradingview.com/symbols/LSE-DWLD/profile/
NVDA,2026-08-02 15:45:54,"DWLD ETF Profile: Dividends, Returns (LSE:DWLD)",TradingView,financial_markets,Neutral,0.003906,0.63776,https://www.tradingview.com/symbols/LSE-DWLD/profile/
AAPL,2026-08-02 15:45:54,"DWLD ETF Profile: Dividends, Returns (LSE:DWLD)",TradingView,financial_markets,Neutral,0.007783,0.634039,https://www.tradingview.com/symbols/LSE-DWLD/profile/
MP,2026-08-02 15:40:28,MP Materials Stock And Rare Earth Shares Backed by US Supply Chain Demand,Simply Wall St,earnings,Neutral,0.128477,0.968242,https://simplywall.st/stocks/us/materials/nyse-mp/mp-materials/news/mp-materials-stock-and-rare-earth-shares-backed-by-us-supply
AAPL,2026-08-02 15:40:28,MP Materials Stock And Rare Earth Shares Backed by US Supply Chain Demand,Simply Wall St,earnings,Neutral,0.114434,0.616452,https://simplywall.st/stocks/us/materials/nyse-mp/mp-materials/news/mp-materials-stock-and-rare-earth-shares-backed-by-us-supply
BRK-B,2026-08-02 14:09:41,Berkshire Hathaway (NYSE:BRK.B) Focus Shifts From Stock Holdings to Repurchasing Shares Amid Rally,TechStock²,financial_markets,Neutral,0.04625,0.323234,https://ts2.tech/en/berkshire-hathaway-nysebrk-b-focus-shifts-from-stock-holdings-to-repurchasing-shares-amid-rally/
